description_text,workplace_address_city,driving_license_required,employment_type_label,working_hours_type_label
"Social Omsorg  Hagmo  söker  Vårdare/omsorgsassistenter 3 tjänster med olika tjänstgöringsgrad  Hagmo är en gruppbostad för vuxna personer med utvecklingsstörning som omfattas av LSS lagens personkrets 1:1 § Boendet består av 6 lägenheter med genensamma utrymmen.Arbetet utgår från personens individuella behov.Du kommer att ha stödpersonsansvar vilket innebär att du har huvudansvaret för aktiviteter och kontakter kring en boende samt att ge den boende stöd att leva ett rikt och tryggt liv utifrån var och ens villkor och möjligheter.Att tillsammans med övrig personal och ledning bidra till att verksamheten utvecklas på ett positivt sätt efter de mål och riktlinjer som är uppsatta för verksamheten.Vi söker dig som har grund- och påbyggnad för omsorger om utvecklingsstörda, mentalskötarutbildning eller annan likvärdig utbildning.Förmåga att känna empati och kunna samarbeta i grupp.Att organisera, strukturera, dokumentera och utvärdera verksamheten är viktiga moment.Arbetstid: schemalagd arbetstid.Ev kan dessa tjänster behövas tas i anspråk för övertalig personal eller personal med företrädesrätt Täby kommun tillämpar provanställning.",TÄBY,No,,Heltid/Deltid
"Delehag Partner AB erbjuder sedan starten -02, tjänster inom Ekonomi, Administration och Personal.Vi arbetar med redovisning, rekrytering och  bemanning.Vi utför våra tjänster på plats ute hos våra kunder samt i våra egna lokaler.Våra kunder finns representerade inom de flesta branscher.   Vi söker nu en butikssäljare för en rekrytering till Manco Mode i Täby.I familjär atmosfär är Manco Mode Norrorts mest välsorterade modehus för både företag och privatpersoner.De säljer kvalitetskläder och skor i marknadsledande varumärken och med ändringsskrädderi.Professionella med stor kunskap och hög servicegrad förmedlar de kunskap om kläder och kläders användande.Manco Modes koncept är att under ett och samma ""tak"" kunna erbjuda sina kunder helhetslösningar med allt från privathandel till företagsprofilering, oavsett om du vill ha en yrkesbyxa när du skrapar båten, snickrar själv eller du behöver en kostym till festen.Arbetet innebär förutom att sälja ha eget ansvarsområde över visst sortiment, deltaga vid inköp samt ha omköp över sitt ansvarområde.Är du rätt person så kan tjänsten utvecklas till förste man med framtidsutsikter som butikschef.Vi vill att du skall ha gymnasial utbildning samt tidigare erfarenhet från ekipering och herrkonfektion.   För att du skall passa för tjänsten så måste du vara serviceminded och anse att kundens självklara plats är i centrum.   Tjänsten skall tillsättas i mitten av september.För en jämnare fördelning på företaget ser vi gärna manliga sökanden.OBS!",HÄGERSTEN,No,,Heltid
"Restaurang Tegelbruket i Täby är en restaurang med höga ambitioner.Vi serverar vällagad mat med spännande och högklassig råvaror.Matsalen har ca 200 sittplatser och i baren ca 60 platser.Vår bar och matsal ligger i anslutning till Täby Centrum.Vi söker en kock med goda erfarenheter från ala carte  Vi söker dig som har ett genuint intresse för mat .Ställer höga krav på kvalite.För oss är det viktigt att du är serviceinriktad, ansvarstagande, ambitiös, stresstålig och har ett gott ordningssinne.Att ha en god social kompetens anser vi vara en självklarhet .. Ett krav är att du har flerårig erfarenhet av kockyrket.Vi erbjuder dig en trivsam arbetsmiljö med trevliga  arbetskamrater.Tjänsten omfattar heltid med tillträde snarast möjligt.Schemalagd arbetstid med kvällar och helger.Vi söker även extra  helger och kvällar.   ",TÄBY,No,,Heltid
"Jag är en 50-årig kvinna med MS, boendes nära Täby centrum. Jag söker en kvinnlig assistent, som kan börja arbeta från och med 22:e september, viss introduktion kommer att ske innan detta datum.   Om du är en kvinna 30 år och uppåt, ordningsam och lyhörd för  mina önskmål och om du tycker om att göra små utflykter, detta då jag själv kör min permobil, kan du vara rätt person för jobbet.  Livskvalitet för mig är att föra intellektuella samtal om politik och aktuella händelser och jag uppskattar mycket att du som assistent läser högt för mig på god svenska. Om du och jag känner att personkemin stämmer och att vi är på samma intellektuella nivå är du varmt välkommen att börja arbeta hos mig.",SOLNA,No,,Heltid
"Magdalenas pedagogtjänster förmedlar vikariat och tjänster inom skola och barnomsorg i Stockholm och Mälardalsregionen. Företaget har över 20 års erfarenhet av att matcha rätt personal till rätt uppdragsgivare.   Vi söker omgående två duktiga och engagerade assistenter till en skola belägen strax norr om Stockholm. Skolan erbjuder en välkomnande och fin arbetsgemenskap. Du kommer att ingå i en arbetsgrupp på 2-3 personer med totalt 17 st mellan- och högstadieelever, 3-5 elever åt gången beroende på elevens behov av hjälp. Vi söker dig som kan börja omgående, beredd att pendla till norra Stockholm (om du inte är boende där), har vana av att arbeta i grupp, har tålamod, är glad och flexibel.   Välkommen med din ansökan inklusive CV och referenser.   Tillsättning omgående för höstterminen med ev förlängning.",Uppsala,No,,Deltid
"Ekonomi- och mottagningsenheten, Social omsorg, Täby kommun

Verksamhetsbeskrivning

Vi söker en socialsekreterare för handläggning av försörjningsstöd.
Enheten är en av social omsorgs fem myndighetsdelar med ansvar för försörjningsstöd/ekonomiskt bistånd för kommunens innevånare, stöd åt nyanlända flyktingar, budgetrådgivning och skuldsanering, stöd till brottsoffer/våldsutsatta kvinnor, förturer till bostäder, ett litet projekt tillsammans med privata hyresvärdar för att tidigt upptäcka hyresskulder och hyresgäster som är störande i sitt boende, dödsboanmälningar, egna medelsförvaltning samt kravhantering. 

Enheten består av 18 personer. Övriga enheter inom social omsorgs organisation är familjeenheten, vuxenenheten, en utförarenhet samt kommunpsykiatriska enheten. 

Arbetsuppgifter

Handläggning av ansökningar om försörjningsstöd samt i samverkan med andra enheter inom social omsorg och andra myndigheter arbeta för att den enskilde ska bli självförsörjande.  

Utbildning/Erfarenhet

Du är socionom med erfarenhet av att arbeta med försörjningsstöd/ekonomiskt bistånd. Du har gärna erfarenhet även från andra arbetsområden inom socialtjänsten. Du är intresserad av att arbeta med förändrings- och rehabiliteringsarbete med försörjningsstöd som ett instrument i socialt arbete. Du är även intresserad av att utveckla verksamheten mot gemensamma mål och enligt antagna riktlinjer i samarbete med andra enheter. 
Vi ser gärna manliga sökanden.

Övriga villkor 

Du får friskvård på arbetstid och friskvårdspeng. Vi har regelbunden handledning på systemteoretisk grund.",,No,,Heltid
"SDR Svensk Direktreklam är Sveriges ledande företag för utformning, tryck och distribution av direktreklam, samhällsinformation och post. Vi har ca 11,000 anställda och varje vecka distribuerar vi 15-40 miljoner försändelaser till 4,3 miljoner hushåll i hela Sverige.  Nu söker vi dig som bor i Täby, Danderyd eller i en närliggande kommun & kan jobba här på vårt lager i Täby. Jobbet går ut på att ta emot gods som kommer & sedan packa detta. På torsdag-fredag körs allt ut till våra utdelare som bor runt omkring på våra områden. De kommuner vi ansvarar för är Norrtälje/Rimbo, Lidingö, Danderyd, Täby, Åkersberga, Vaxholm & Vallentuna.   Välkommen med din ansökan!",TÄBY,No,,Heltid
" Bravilor Bonamat producerar och säljer professionella drycksystem, med tonvikten på kaffe och te, från huvudkontoret i Heerhugowaard.Våra produkter finner vägen till över 80 länder i världen genom försäljning via våra 8 Europeiska dotterbolag som finns i Holland, Tyskland, England, Frankrike, Belgien, Norge, Sverige och Polen och ett vidsträckt kund nätverk.Det nuvarande Bravilor Bonamat startade i Amsterdam och den unika utvecklingen från grossist till producent startade 1948 av affärsmannen Mr.A.J.M Verheijen..  Bravilor Bonamat är fortfarande ett familjeföretag, lett av den tredje generationen Verheijens och grundprincipen är den samma nu som den var för grundaren: Ett öga för kvalitet och ett hjärta för företaget.Adecco söker en driven Key Account Manager till  Bonamat Sweden AB  Som Key Account Manager hos Bonamat¬ Sweden AB ansvarar du för det svenska dotterbolagets försäljning.Tillsammans med ytterligare en säljmedarbetare bedriver du det operativa försäljningsarbetet i Sverige.Ditt försäljningsfokus kommer att ligga på bearbetning av nya storkunder men även på att upprätthålla relationer med befintliga kunder, samt ansvar för att motivera din medarbetare.Som Key Account Manager ansvarar du även över frågor som rör bolagets försäljningsutveckling, plan och budget.Du rapporterar månatligen till det holländska huvudkontoret och ansvarar för att hålla en öppen dialog i frågor som rör det svenska försäljningsarbetet, utvecklingsmöjligheter, marknadsstrategier o.dyl.   Tjänsten som Key Account Manager ställer krav på att du kontinuerligt håller dig uppdaterad om ny prisinformation, produktutvecklingsmöjligheter och trender och kommunicerar ut denna till övriga organisationen.   Vi söker nu dig med ett stort driv och en gedigen bakgrund inom försäljning.För att bli aktuell för denna tjänst bör du ha cirka 10 års dokumenterad erfarenhet av försäljningsarbete.Då du till stor del kommer att arbeta utanför kontoret bör du kunna vara på resande fot i hög utsträckning.Eftersom rapporteringen sker till det holländska huvudkontoret är krav att du behärskar både svenska och engelska i tal och skrift.Goda kunskaper i MS Office är också nödvändigt.Erfarenhet av försäljning inom hotell-, livsmedel eller kaffebranschen är starkt meriterande.    I den här rekryteringen samarbetar Bonamat Sweden AB med Adecco Rekrytering.Välkommen med din ansökan!",STOCKHOLM,No,,Heltid
"Restaurang Tegelbruket i Täby är en restaurang med höga ambitioner.Vi serverar vällagad mat med spännande och högklassig råvaror.Matsalen har ca 200 sittplatser och i baren ca 60 platser.Vår bar och matsal ligger i anslutning till Täby Centrum.Vi söker nu lunchpersonal med goda erfarenheter.Vi söker dig som har ett genuint intresse för mat och severing.Ställer höga krav på kvalite.För oss är det viktigt att du är serviceinriktad, ansvarstagande, ambitiös, stresstålig och har ett gott ordningssinne.Att ha en god social kompetens anser vi vara en självklarhet .. Ett krav är att du har flerårig erfarenhet av serveringsyrket.Vi erbjuder dig en trivsam arbetsmiljö med trevliga  arbetskamrater.Tjänsten omfattar heltid med tillträde snarast möjligt.      ",TÄBY,No,,Heltid
"LH Trading AB är ett grossistföretag inom området verktyg och utrustning för i första hand bileftermarknaden.Vi arbetar med en lång rad kända fabrikat, för vilka vi är den svenska försäljningskanalen, och våra kunder är återförsäljare runt om i hela landet.Bolaget sysselsätter 6 personer och ingår i ThinkWay koncernen med ca 55 anställda och 120 Mkr i omsättning.Vi söker för ca 16 timmar / vecka en ekonomiassistent som skall arbeta med bl a följande: - Löner - Kundreskontra, inbetalningar och krav - Leverantörsreskontra - Bokföring och avstämning inför månadsbokslut - skatt och moms - Registerunderhåll och arkivering  Du behöver ha grundläggande kunskaper i redovisning, erfarenhet av lönehantering är en merit men inte nödvändigt.Viktigast är att du har en positiv inställning och gärna vill lära dig ekonomi i ett litet företag ""från ax till limpa"".Eftersom det är ett mindre företag så får man vara beredd att vara delaktig vid t ex utskick till kunder, inventering, svara i telefon mm.Inom koncernen finns möjlighet till support och stöd.",TÄBY,No,,Deltid
Täby kommuns grundskolor söker  LÄRARE Korttidsvikariat vid behov  Minimikrav på utbildningen är 3-årigt gymnasium med goda betyg.Utdrag ur belastningsregistret från Rikspolisstyrelsen krävs.,TÄBY,No,,Heltid/Deltid
"Kort beskrivning av företaget:       Tillverkning och montering av inredningssnickerier på egen snickerifabrik.           Specialité: inredningar till tandläkare (skåp, bänkskivor, receptionsdiskar m.m).           Bla.modern maskinpark med CNC-styrda borr- och fräsmaskiner och sågar.      INFORMATION OM LEDIG TJÄNST   ---------------------------      Titel:          Möbelsnickare      Beskrivning av arbetsuppgifter:       Allahanda snickeriuppgifter från att läsa ritning till att slutmontera färdig snickeriprodukt.      Beskrivning av kvalifikationer:       Minst 2 årig trä-teknisk gymnasium.       Helst några års arbetslivserfarenhet inom snickeriyrket.      ANSTÄLLNINGSVILLKOR   -------------------      Tillträde:      Omgående      ANSÖKAN   -------      Senast:         06-10-31      KONTAKTPERSONER   ---------------      Funktion:       Arbetsledare/ägare   Namn:           Mats Hverén   E-post:            Telefon:      ",,No,,Heltid
